Date,High,SPTAUUSDOZ.IDC,GC.CMX,AU.SHF,AU9999.SGE,USDCHF.FX,SPX.GI,IXIC.GI,000300.SH,N225.GI,FTSE.GI,GDAXI.GI,FCHI.GI,HSI.HI,USDX.FX,USDCNY.IB,EURUSD.FX,USDJPY.FX,GBPUSD.FX,USDCAD.FX,USDCNH.FX
2015/12/23,444.53,1075.53,1074.9,229.3,225.56,0.9945,2064.73,5046.09,3926.6857,,6248.5,10743.32,4686.09,22103.63,98.6088,6.4788,1.0953,121.13,1.49,1.3934,6.5489
2015/12/24,458.46,1077.11,1076.6,228.1,224.78,0.9909,2067.36,5063.28,3867.6786,19071.41,6259.86,,4671.68,22217.45,98.3923,6.4799,1.097,120.98,1.4945,1.3874,6.5485
2015/12/25,458.3,1076.65,,228.65,225.4,0.9882,,,3848.0247,18870.7,,,,,98.0179,6.4770,1.0975,120.43,1.4943,1.3828,6.548
2015/12/28,429.77,1077,1076.5,228.85,226,0.9902,2057.77,5041.27,3853.3891,18922.9,,10756.17,4669.84,22151.73,98.0303,6.4880,1.0992,120.63,1.4934,1.3915,6.5649
2015/12/29,432.98,1075.3,1074.6,228.4,224.99,0.9943,2081.56,5116.99,3762.0518,18991.01,6314.57,10860.14,4701.36,22024.28,98.4077,6.4948,1.0991,120.51,1.4913,1.394,6.5822
2015/12/30,434.39,1072.22,1071.5,228.9,225,0.9929,2077.34,5102.35,3765.657,19113.18,6314.57,10857.43,4708.32,22114.56,98.4135,6.4938,1.0944,120.65,1.4849,1.3927,6.6106
2015/12/31,432.92,1063.57,1062.7,227.8,233.33,1.0029,2062.54,5058.06,3772.6166,,6278.31,,4667.52,21970.33,98.7276,6.4943,1.0937,120.58,1.4844,1.3902,6.5928
2016/1/4,434.52,1083.57,1083,228.5,225,1.0063,2038.2,4903.09,3726.2446,18951.12,6242.32,10485.91,4586.11,21794.84,99.184,6.5381,1.0946,120.46,1.4816,1.3983,6.6346
2016/1/5,434.18,1082.05,1081.5,230.85,227.1,1.0124,2021.94,4926.73,3518.217,18547.38,6166.26,10384.26,4575.45,21452.74,99.6402,6.5268,1.0839,119.7,1.4725,1.4019,6.6544
2016/1/6,431.86,1095.25,1094.9,231.75,230,1.0118,2011.71,4866.04,3543.7394,18469.38,6137.24,10288.68,4533.24,21199.62,99.6536,6.5632,1.0799,119.17,1.4681,1.4109,6.7321
2016/1/7,458.77,1110.12,1109.9,237.4,234.65,1.008,1985.32,4788.02,3481.1499,18172.04,6073.38,10145.47,4424.14,20826.44,99.2966,6.5956,1.094,118.75,1.464,1.4169,6.7608
2016/1/8,462.93,1113.12,1113.1,238.15,235.29,1.0052,1960.4,4742.57,3418.8508,17975.31,6013.38,10122.46,4437.02,20596.42,99.1886,6.5938,1.093,118.82,1.4645,1.4178,6.6922
2016/1/11,450.66,1108.58,1108.3,238.3,235.1,1.0023,1935.65,4683.02,3342.4807,,5941.93,9978.69,4383.92,20068.78,98.902,6.5950,1.097,118.02,1.4604,1.4245,6.7078
2016/1/12,448.18,1099.23,1099.1,236.95,234.5,1.0046,1947.38,4714.8,3242.2532,17546.57,5985.8,10092.67,4429.04,20130.8,99.2763,6.5795,1.09,118.07,1.456,1.4315,6.608
2016/1/13,435.19,1095.5,1095.6,233.25,232.51,1.0106,1950.33,4713.98,3257.2953,17717.75,6011.13,10164.05,4465.56,20234.78,99.3363,6.5804,1.0888,118.38,1.4476,1.438,6.5827
2016/1/14,433.32,1095.38,1095.4,234.8,232.44,1.0092,1934.47,4650.55,3226.6576,17393.83,5960.97,9884.27,4352.15,19893.88,99.2614,6.5923,1.0943,118.28,1.4445,1.4397,6.6254
2016/1/15,430.26,1097.47,1097.5,233.8,232,1.006,1916.68,4520.45,3216.7977,17597.87,5934.62,9832.92,4319.47,19828.93,99.1336,6.5924,1.0984,118.27,1.4426,1.4554,6.6204
2016/1/18,388.1,1093.34,,234.75,232.1,1.0073,,,3165.6164,17037.26,5852.09,9657.94,4254.46,19439.49,99.204,6.5837,1.0927,117.44,1.4323,1.4584,6.6015
2016/1/19,387.73,1094.59,1094.5,234,231.8,1.0082,1901.44,4550.57,3227.908,17088.31,5915.69,9756.14,4308.09,19647.75,99.3146,6.5799,1.0939,118.11,1.434,1.4589,6.6093
2016/1/20,425.27,1109.61,1109.9,234.1,232.3,1.0058,1876.18,4514.92,3225.9496,17031.32,5876.8,9490.45,4178.82,19332.22,99.189,6.5812,1.0976,117.68,1.4219,1.469,6.6126
2016/1/21,422.88,1104.53,1104.8,237.25,234.28,1.0146,1889.85,4537.15,3202.5381,16734.58,5781.24,9656.33,4234.65,19238.27,99.7972,6.5810,1.0921,117.81,1.4249,1.4541,6.6194
2016/1/22,410.41,1102.88,1103.5,235.85,234,1.0165,1908.85,4591.18,3132.1708,16993.96,5926.94,9837.62,4371.65,19152.8,99.5977,6.5805,1.0876,118.88,1.4363,1.43,6.617
2016/1/25,402.32,1108.94,1109.2,236.15,234,1.0168,1906.28,4590.44,3149.3322,17208.24,5933.47,9800.49,4365.15,19490.27,99.594,6.5799,1.0857,118.85,1.431,1.4288,6.6186
2016/1/26,397.77,1122.94,1123.6,239.05,237,1.0199,1906.73,4583.21,3106.5302,16839.52,5919.17,9867.18,4366.65,19098.07,99.4576,6.5855,1.0874,118.62,1.4367,1.4325,6.6204
2016/1/27,396.84,1128.08,1128.7,240.1,237.99,1.0188,1916.99,4568.85,2963.5438,17242.27,5990.37,9880.82,4380.36,19216.99,99.1678,6.5808,1.0916,119.07,1.4355,1.4156,6.6198
2016/1/28,395.5,1125.86,1126.4,240.1,237.8,1.0177,1902.96,4533.81,2941.8866,17235.44,6020.54,9905.08,4403.68,19223.59,99.1067,6.5786,1.0968,118.99,1.4405,1.4123,6.6184
2016/1/29,384.38,1118.49,1118.9,239.75,237.98,1.0256,1940.24,4613.95,2965.3093,17638.93,6083.79,9798.38,4417.02,19709.99,99.8309,6.5791,1.0948,121.69,1.4413,1.4109,6.6528
2016/2/1,378.07,1129.75,1130.2,240.1,238.11,1.025,1947.2,4636.93,2944.5172,17905.37,6115.11,9827.1,4422.61,19770.96,99.7053,6.5799,1.0913,121.45,1.4445,1.4062,6.621
2016/2/2,375.88,1131.06,1131.5,241.35,239.5,1.0224,1935.26,4589.9,2972.4258,17864.7,6060.45,9729.23,4377.57,19628.57,99.0869,6.5801,1.094,121.02,1.4446,1.4082,6.6304
2016/2/3,374.95,1145.52,1146.2,241.85,239.55,1.0194,1918.01,4547.32,2954.71,17515.68,5924.58,9577.2,4294.41,19032.71,98.9427,6.5827,1.1145,120.04,1.4649,1.4102,6.6512
2016/2/4,391.61,1157.38,1157.9,244.2,242,1.0074,1927.35,4545.52,2999.2061,17209.56,5938.12,9539.92,4279.12,19338.37,97.4675,6.5790,1.1238,118.24,1.4668,1.3797,6.6188
2016/2/5,391.09,1174.5,1175,246.25,244.5,0.9985,1913.07,4493.19,2988.3597,16893.12,5945.9,9469.71,4269.47,19397.88,97.27,6.5755,1.1244,117.42,1.4588,1.3918,6.5846
2016/2/15,410.38,1238.17,,259.9,259.95,0.9889,,,2961.4926,16155.1,5844.53,9249.46,4144.81,18937.06,96.8846,6.5357,1.1242,114.73,1.4535,1.3858,6.5355
2016/2/16,408.95,1216.96,1236.3,255.3,253.6,0.9896,1895.77,4435.96,3042.0886,16341.56,5880.72,9269.06,4157.3,19260.67,96.9831,6.5183,1.1193,114.87,1.4516,1.3911,6.5264
